"Y","D","Z","X"
-0.304371491287801,0,0,0.867376229903351
0.90273621520119,1,1,0.707050006321798
3.63284724025826,1,1,0.22016399489922
-0.0943809489001806,0,1,0.317229802016674
-2.04540094133439,0,0,-2.30866929119094
0.749836367277902,0,0,-0.764126858487634
4.73386522683869,1,0,-0.257215351771573
2.57887681780415,1,1,1.17174699718393
1.69989256034499,1,1,-0.645359265523009
-0.110371921789977,0,0,-1.79056185566653
4.57616910204424,1,1,-1.07978552468131
0.602307862260945,0,0,0.714448807495777
1.15423793455331,0,0,-1.81294473383259
-0.694742900410355,1,1,1.04816889489924
1.94072291999095,0,0,0.20271586719381
-2.72617552454242,0,1,0.281211359011229
5.8608371326126,1,0,1.03205800807302
2.67925120907114,0,0,2.29387855362419
2.22639995183091,0,0,-0.0592560273875868
2.70908376614243,0,0,0.41140135589033
-1.7173538495553,0,0,-1.27924167964432
0.986037859100627,1,1,-0.426501851333175
4.45814044530156,1,1,0.849957445130861
-2.18024461599083,0,1,-1.80301321221126
-0.743203880165983,1,1,-0.96955396616367
4.722865410492,1,1,1.65067878778122
2.72506503785053,0,0,0.665956923522699
-1.04905438961475,0,0,0.361114644091802
5.85657751439079,1,1,-0.487798793961118
7.18158354267244,1,0,1.42838225761376
0.622298370164814,1,1,-0.904252644070332
-1.76415266334948,0,0,-2.09369369551605
-1.34486112885281,0,1,0.921678980747322
-2.79818734514513,0,0,-1.84902280672721
-0.0882201303258053,0,0,-1.65989369148494
3.17524770741869,1,1,-0.276360236475334
4.27227590221447,1,1,-0.828433721841923
2.91978684606946,1,1,-0.686070901928494
0.764701050383138,1,1,-0.271607769493159
1.85898134719516,1,1,1.24381055686463
2.20135942074615,0,0,-0.17202142205891
0.744737537299539,0,0,-2.5464745985204
4.03530496621252,0,0,1.64062749976048
1.4515480838007,0,0,0.97023676068447
5.3838806024136,1,0,0.0203074667109345
-1.8592024107062,0,0,-2.6513977459491
5.02053943647842,1,1,1.11781171220216
0.798701218367972,0,0,-0.819083406430258
4.97315626956393,0,0,1.70455001713339
1.64536077075822,1,1,0.849855831494626
3.14195837198247,1,1,0.543337062872608
-0.566040631516773,1,1,0.0560354533851741
1.42381795329451,0,0,1.58404961323105
4.62321875633768,1,1,-1.4386345459615
1.63396127945221,0,0,-0.639718612528588
1.02415138158027,1,1,0.0867654667091841
2.88580343357527,1,1,0.466811178990879
2.45668969329381,0,0,0.41725282377052
-0.610422347122297,0,0,0.607894752103972
2.66153876006809,1,1,0.28020989415716
-0.291322448038788,0,0,-1.17626757068756
0.58804477399686,0,0,-1.29423356811136
1.49538639657855,0,0,-0.3187407058278
4.00100888427362,0,0,0.845857571154179
-2.06419205482759,0,0,0.0590417004348367
3.40708677113678,1,1,0.280053128944515
3.31176947597819,1,1,-0.836591212267774
2.04695912027367,1,1,0.653533163617214
2.48854048606898,0,0,-0.902540961623437
-0.860038837614898,0,0,-2.03255201454578
2.3816160579586,1,1,1.34289652536155
1.8101127462541,1,1,-0.099604705500574
-1.53183746785788,0,0,-1.3205457822542
3.1850316949166,1,1,0.490032052603938
6.57157996961568,1,1,-0.13701034864936
1.87702972921438,1,1,-0.0543016244860369
4.8747762348421,1,1,-0.644715679765774
2.65497098390469,1,1,0.020391609699548
4.67214135885436,1,1,-0.270451018172699
-2.65363979759825,0,1,-0.472232429739442
2.16537877935259,1,1,-2.13767534930398
5.83066361544113,1,1,0.097327073472671
-2.39610233417476,0,0,-0.379328576092151
6.82508877792799,1,1,0.434192902913088
4.22328128522379,1,1,-0.115664294636564
2.41355419219669,1,1,-1.29897046835665
2.52114286098585,1,1,-1.44740649315577
4.58503140466584,1,1,0.117876700713241
2.76318223285693,1,1,-0.713256538016366
2.06781426219848,1,1,-1.51039577650116
1.53838003426495,1,1,-0.29150438861163
0.880467340875235,1,1,-0.890669214597854
0.415580061203415,0,0,-0.685476756136747
4.98151124304428,1,1,-0.0639322894309572
1.4833320258004,0,0,-0.269658040436885
-3.51607496082606,0,0,-3.33467536354003
-1.19966290106242,0,0,1.05127376242621
-0.0107559896332791,0,0,1.29101956711379
4.76650874082882,0,0,1.23824906704604
1.60086949959612,1,1,-1.90165631418952
0.992676952896034,1,1,-0.442676356914958
0.372237791083958,0,0,1.23726468585424
1.73020185145575,1,1,-0.034628603802704
2.14241922907294,1,1,0.870557707524331
1.49564572646198,1,1,-1.3583535270645
2.71924904788577,1,1,0.215011232119934
3.23764237975262,1,1,0.449079188725812
4.68157548398881,1,1,1.20446178465285
8.72222708873817,1,1,1.16217674209784
-0.397416173123055,0,0,0.190854336942394
-0.64338987499113,0,0,-0.559199402522627
2.82954145089648,1,1,-1.18450209696378
-1.01885110439898,0,0,-0.112966312972576
2.19618826412916,0,0,1.02924678361204
5.90899394808131,1,1,-0.687589335177104
3.03601169974513,1,1,-0.349450308644348
2.397843893189,0,0,-0.147656106009557
2.29900317225631,1,1,0.427033657330538
2.21278512436338,1,1,-1.48696990946078
4.35077090876087,1,1,0.558629046995213
3.7016441987181,1,1,-0.235439675631081
-0.567690884513328,0,0,0.215797961536886
5.34689225835776,1,1,-0.0717434140692806
0.897833580275282,0,0,-1.6511812686051
1.92680464168756,1,1,-0.733304145196212
2.55050651174002,1,1,-0.00188628855712399
5.83028643069519,1,1,0.700392753856694
-2.50996188593718,0,0,0.785836536099724
-0.827248503460445,0,0,-1.02470968889282
-0.547402723273494,0,0,-0.37409459060045
0.0899598016885873,0,0,-0.743648960606196
2.60150932530638,0,0,-0.674708287362035
1.05466363192661,1,1,-0.6763354211275
0.194735102990892,0,0,-0.973637503027373
0.901440806548173,0,0,-0.76455739416731
6.22585789214248,1,0,0.97919595107325
3.17989076554626,0,0,1.17383261804459
0.680363094957969,0,0,1.3746664154182
4.10858832733756,1,1,1.2027383496724
0.226397182216454,0,0,0.0269493670172347
4.18279996257023,1,1,0.711260302486253
2.93306443250404,0,0,-0.0914523764692442
6.46133508333231,1,1,-0.116861627901896
2.13543508717397,0,0,-1.12578893420124
6.85691556263529,1,1,1.13987143510928
1.84561264284637,1,1,-0.459491237689712
6.07954594776529,1,0,-0.920665190845484
-1.32205605860545,0,0,-0.30393077907685
1.16325224952555,1,1,0.267685253178417
3.25315944112955,1,1,-1.2569610031532
1.96410845780427,1,1,1.5529932885864
3.59353221371605,0,0,3.28902221110227
2.08481879665783,0,0,1.4306875730458
-0.700060416896258,0,0,1.40293328467139
3.06030090230073,1,1,0.020715065638683
1.48282838330117,0,0,1.22208988460687
0.576747466031965,0,0,-0.577103633365481
1.71604149185143,0,0,0.825420145543567
-1.0967478548788,0,0,0.382837248481534
3.14818205477428,1,1,-1.21166257971452
4.45681645725188,1,1,1.11629650843708
0.712172649608129,0,0,-0.818011975318963
0.643277557080025,0,0,-0.444864848082868
-1.548220343473,0,1,0.844661289767558
4.73693977085214,1,1,0.951259179137202
1.04116559457754,0,0,-0.862401297076409
0.325458212640568,1,1,0.612258116618644
-1.62298580477841,0,0,-0.105020523015209
0.634584971315213,0,0,-0.753762263573015
3.01627793574369,1,1,-2.77149280105207
0.0543782147555343,0,0,-0.0986434264177824
2.55156352627376,1,1,-0.862521183734214
3.57108067647449,1,1,0.0119144198361718
3.54818493524622,0,0,0.227902421584534
-2.42947216141719,0,1,0.754868073472595
2.34507518197095,1,1,0.210220921404522
4.09730932613556,0,0,-0.653579835301076
-0.258521480029389,0,1,0.25185089927799
-0.183408397647475,0,0,-0.415650357964597
3.14384765169589,1,1,-0.192023638930723
0.748724644595374,0,0,0.132729411093459
1.29682976342169,0,0,0.244478759598709
3.311307824398,1,1,1.30487964912332
2.82966629877431,1,1,-0.940724065538843
2.98355506466965,1,1,1.33690041874009
3.28297823625542,0,0,1.83593170616585
1.16964089104533,0,0,-0.703934769978512
4.12849670333375,1,1,-0.489700073207826
0.967071145255229,1,1,-0.862239418738147
2.56560820015322,1,1,0.678578786886658
0.543736841810721,1,1,-1.36870654517632
3.15292255812192,0,0,1.10793126486612
2.63593769527819,1,1,-0.751664609851581
-2.14327389414792,0,0,-0.860862570436002
0.711684824877371,1,1,0.550004482125283
0.428517554888652,1,1,-0.49739803131194
1.90543174296161,0,0,0.290913908826882
7.19716874457204,1,1,1.74264295355076
0.658379353472387,1,1,0.171098040885632
4.56711213437223,0,0,1.66623092387058
3.58262272232016,1,1,0.280513906436464
2.6577287340565,0,0,1.33259510479393
1.59318625928811,1,1,0.808199641246076
-1.01089059686571,0,0,0.394439997987379
-1.22313352701439,0,0,-1.19649879784075
-1.44456151778336,0,0,-1.0292934931276
5.06409768112634,1,1,-2.96997898422175
5.13946328214505,1,1,0.148736080673728
-0.327407735048289,0,0,-0.289151645795387
-2.24132349395382,0,0,0.417479874819017
1.43278838536807,1,1,-0.0779511093124028
-3.43548732203658,0,1,0.679945791706844
6.31244116185816,1,1,0.15098857826032
0.673842639672137,0,0,-0.838140625939559
0.977749071722712,0,0,1.83286889219051
1.06230823707236,0,0,-1.20977207624095
5.18066522663824,1,0,0.377401902245773
2.75436781090916,1,1,-1.07929478029014
0.0621246943048908,0,0,0.0131917858307359
2.1379723394171,1,1,-0.0962640211149256
2.94700196588438,0,0,-0.500069378562987
5.96492915386132,1,1,1.12009717844574
1.5825939529617,0,0,-0.723007719260849
0.428662724361929,1,1,0.00959022762093077
3.35813747037567,1,1,-0.628588184977706
4.69262373022646,1,1,-0.504443449644126
5.29239554094864,1,1,-0.0859780511556318
2.57802762024187,1,1,-0.203284545542161
0.362992794836471,0,0,3.04968620858383
2.61830563392285,0,0,-0.986570999217687
2.66370222133785,1,1,1.17333057390589
3.8488256457781,1,1,0.319239739006528
5.26573927766546,1,1,-0.52732979962264
-0.442616675827033,1,1,0.28386198149986
-0.194254856832597,0,0,-0.174622555835959
2.1754985283366,1,1,-0.670616658083589
2.33512088241545,1,1,0.50742575021907
7.82413853381546,1,1,1.24743430271033
4.72805235376889,1,1,-1.24827554221187
0.513475433972758,1,1,-1.934718658188
-1.92755890828661,0,0,-0.763862515785294
4.11530868093426,1,1,1.42708874091173
2.00646038419128,0,0,-0.263336917809388
2.40249343252331,1,1,0.586125356437918
3.96406922369737,1,1,1.02132214090712
2.0417245106104,0,0,1.74773162170613
-0.789271978411365,0,0,1.02140376593611
3.92192269632014,1,1,0.0665360131509387
3.68785787050449,1,0,-0.309739573142118
1.54440298231385,1,1,-2.13237583442794
0.301137441123076,0,0,-0.322380915167478
-0.19352056169309,0,0,0.505349791218643
5.480459223853,1,0,-1.02755740587754
1.85713040611376,1,1,1.16087863995159
3.20956033782584,1,1,0.678678000535035
2.31630534584381,0,0,-0.574900472450725
0.913352967339524,1,1,0.0448941847444126
1.2327887495486,1,1,0.329923093593966
4.94936632206184,1,0,-0.316728567602013
3.5782077598337,0,0,0.551509487774879
1.67193853421861,0,0,-0.540184809904946
4.75712659507787,1,1,0.128417652074905
1.73318385591346,1,1,1.77590486159275
0.698590731480648,1,1,-0.871930154717011
-0.218217306724051,0,0,-0.745125239678063
2.2864103140367,0,0,1.15617780283421
2.67175318005245,1,1,0.124097652582163
4.77209121351929,1,1,0.901342900824523
2.6997884692422,1,1,0.0730580356818035
1.45695800739247,1,1,-0.47675236506762
0.227607732027592,0,0,0.876341415916475
2.39210261401838,1,1,-0.10098603579442
2.41567224215857,0,0,-1.92078429381668
0.78886022313673,0,0,1.40296898949641
-1.48013505885556,0,0,-2.06679567230227
0.513964745811013,0,0,-0.328137917005939
0.176525514655386,0,0,-1.54888381544066
6.47491066197334,1,1,0.236518356094544
1.70538598664251,1,1,-0.176512557406408
2.03471946723824,1,1,0.888191791487953
-0.0521486079363113,0,0,-2.15605172171831
4.17490337053223,1,1,0.674902938795879
2.65076781376499,1,1,1.26647457336318
1.47171647296671,1,1,0.359137850595693
6.78964340634819,1,1,1.04003821930987
3.35052541115393,0,0,0.567361013512891
3.37739536860415,1,1,-0.734184199619729
3.67780893702466,1,1,-1.44193225504807
0.798774191599099,0,0,-1.08636360380745
1.49914861149733,0,0,-1.00530536019033
0.120053970356817,0,0,-0.429018599878844
0.720578383497951,0,0,0.0180384236735153
2.91650818061034,1,1,-0.6674291868758
3.34942863768196,0,0,0.968218245087138
1.23885021816691,0,0,1.3910529261483
0.462533895554235,0,0,-0.194148446293093
3.54238292963216,1,1,-0.489157720389873
0.0163085331886981,1,1,-0.524053526905322
1.601299439143,0,0,-0.535994038481839
2.2630545736276,0,0,-1.13589545603572
5.47492574434856,1,1,-1.11788811558436
3.10162398436276,1,1,-1.24831579704395
3.66530960114744,1,1,-0.914279306481067
0.318705937585306,0,0,0.73318039839875
3.92033093481913,1,1,1.7687343427316
4.02945915612625,1,1,0.0193971383191557
0.0932243703851421,0,1,-0.0211268075651293
2.13082881098062,0,0,-0.20600365937507
-1.30119239146573,0,0,-1.02953158364251
-0.559016886571033,0,0,-1.69915914412314
0.901470557119808,1,1,-0.672123269347973
2.28269129708818,0,0,1.82496444233573
1.54931911702936,1,1,-1.52664862429302
4.02809664572787,1,1,0.611491602641799
-3.14440026262129,0,0,-0.271248845751939
2.76982446780781,1,1,-1.33408868686067
0.651433603859768,0,0,2.34545382222571
2.8600836324576,0,0,1.23433700190233
1.81535606039125,0,0,1.52505789994092
3.22134619588822,1,1,0.581108801673337
-0.531725686910297,1,1,-2.3611002154132
2.99213911758462,1,1,-0.0768439554879483
1.87904034608283,0,0,1.38042639190707
0.229192580311037,0,0,0.00143238606411348
-0.524478356316355,1,1,-0.390438590067818
-0.0718647976970827,0,0,0.43182371980981
0.514392336724926,0,0,0.629972931337979
3.44050638415624,1,1,-1.59038903758595
-2.34395811793024,0,0,0.587847118879337
3.87563329137131,1,1,0.295865661430514
0.878259597316591,0,0,-0.820627980909388
2.01383769087286,1,1,0.349401053457032
1.12259330196698,1,1,-1.37775333231426
1.5126720553439,1,1,-0.863762461853148
3.34998440050881,1,1,0.747993014653646
1.84853497871804,0,0,1.30712856942213
5.94563390834958,1,1,-0.587829568811341
5.11647501312753,1,1,-1.13357907426432
2.883198301921,0,0,-0.781604567007212
4.20412987298393,1,1,1.08319834872711
5.58923698290215,1,1,0.459888811386083
2.82026961478453,1,1,-0.489862326150678
6.87904527895059,1,0,0.0755061779097776
2.44236101288027,0,0,1.92221888075885
2.79519879218217,1,1,0.127680156266799
-0.82696802794291,0,0,1.1239222147777
4.67914826992786,1,1,1.22665880827998
-3.19905662431384,0,0,1.03137734736776
3.98456275385253,1,1,0.0679363453343429
-0.0893856806367557,0,0,-0.996959949480874
3.96641877247424,1,0,-1.16787104078363
3.10987069283509,1,1,-0.603100131245345
1.36042393749775,1,1,0.728380227622869
4.17263401025188,1,0,-0.616519167875096
0.489414172822414,0,0,-0.262408915622796
0.504204302481724,1,1,-1.26620171987025
0.407937445010413,0,0,-0.902752301845523
2.2227186600608,0,0,0.146091490554162
4.07768647041891,1,1,1.3384243600138
4.70894304416978,1,1,0.666873430916567
-0.750226918606083,1,1,-0.634380589970193
5.38783962659872,1,1,1.20876062324752
-2.11036630329994,0,1,0.932657017483215
-0.489765646364924,0,0,0.66503821425484
-0.221253290945413,0,0,-0.182851517926676
0.25002215382036,0,0,-0.591407276699408
7.23191261099331,1,0,-0.806172572172698
4.51362467005989,1,0,-0.209876754211656
6.34705117370109,1,0,-0.352546825865419
-0.497995951812858,0,0,0.111815197740918
1.71098869587877,1,1,-0.114083655413961
4.78008212264339,1,0,0.101224305408025
2.69124934129688,0,0,0.207849090695812
0.83366291400294,0,0,0.22020874488722
2.34225899709186,1,1,-1.03177785437623
2.02002578802778,1,1,-0.330932977403775
-2.36766217774995,0,1,-0.317692063777416
-0.574632985832256,0,0,0.388304253641281
2.14897934279064,1,1,-0.775576431514719
4.22333945330795,1,1,-0.173296371917444
1.59689292746629,1,1,2.7001565337162
0.859363585501139,1,1,1.85166071392364
1.23116761758037,0,0,0.799017307379534
2.47051456676625,1,1,-0.00893789168791081
1.52307624070197,1,1,-0.113555656919719
-2.832395249439,0,0,-1.7798205611845
4.99957000474571,1,1,-0.15840248480399
3.14054690693622,1,1,1.11276793300697
5.74146315594897,1,1,1.91848838759728
2.09701370597669,1,1,-1.613377494931
6.24404445463626,1,0,0.371769306972534
2.60547729130997,0,0,-0.9234435848134
4.70339591768038,1,1,-2.30410442939092
0.584641049265827,0,0,-0.27664145044679
-2.24983949143114,0,1,-0.537287976139533
2.12421143587643,0,0,-0.0675169458087641
0.238019898374028,1,1,-1.6523774213228
6.74178915324171,1,1,1.39309821661968
4.44918536429114,1,1,-0.338886040826288
-2.12640013583103,0,0,-0.0753261542940653
1.1135648900814,1,1,-0.702812147441463
0.602782856847763,0,0,1.34114089755902
2.81237185705882,1,1,-0.237151800021401
-4.39313899521427,0,1,0.317923161222627
0.667849510541943,1,1,-0.422384644245946
-1.72711612787372,0,0,-1.26594751392116
